time	CS_MetBox_Copper_Temp	
29.04.2018 01:58:55.249488	1122
29.04.2018 01:58:55.349488	1121.6
29.04.2018 01:58:55.449488	1122.5
29.04.2018 01:58:55.549488	1122.1
29.04.2018 01:58:55.649488	1122.1
29.04.2018 01:58:55.749488	1122.1
29.04.2018 01:58:55.849488	1122.1
29.04.2018 01:58:55.949488	1122.2
29.04.2018 01:58:56.049488	1122.3
29.04.2018 01:58:56.149488	1122.2
29.04.2018 01:58:56.249488	1121.7
29.04.2018 01:58:56.349488	1121.9
29.04.2018 01:58:56.449488	1122.5
29.04.2018 01:58:56.549488	1122.5
29.04.2018 01:58:56.649488	1122.4
29.04.2018 01:58:56.749488	1122.2
29.04.2018 01:58:56.849488	1122.2
29.04.2018 01:58:56.949488	1122.2
29.04.2018 01:58:57.049488	1122
29.04.2018 01:58:57.149488	1121.9
29.04.2018 01:58:57.249488	1122.2
29.04.2018 01:58:57.349488	1121.5
29.04.2018 01:58:57.449488	1121.5
29.04.2018 01:58:57.549488	1122.5
29.04.2018 01:58:57.649488	1122.9
29.04.2018 01:58:57.749488	1122.2
29.04.2018 01:58:57.849488	1122.2
29.04.2018 01:58:57.949488	1122.2
29.04.2018 01:58:58.049488	1122.2
29.04.2018 01:58:58.149488	1122.2
29.04.2018 01:58:58.249488	1122.2
29.04.2018 01:58:58.349488	1122.2
29.04.2018 01:58:58.449488	1122
29.04.2018 01:58:58.549488	1121.8
29.04.2018 01:58:58.649488	1122.4
29.04.2018 01:58:58.749488	1121.4
29.04.2018 01:58:58.849488	1122.3
29.04.2018 01:58:58.949488	1122.3
29.04.2018 01:58:59.049488	1122
29.04.2018 01:58:59.149488	1122
29.04.2018 01:58:59.249488	1122.3
29.04.2018 01:58:59.349488	1122.1
29.04.2018 01:58:59.449488	1122.2
29.04.2018 01:58:59.549488	1121.8
29.04.2018 01:58:59.649488	1122.5
29.04.2018 01:58:59.749488	1122.5
29.04.2018 01:58:59.849488	1122.4
29.04.2018 01:58:59.949488	1121.8
29.04.2018 01:59:00.049488	1122.3
29.04.2018 01:59:00.149488	1122.3
29.04.2018 01:59:00.249488	1122.1
29.04.2018 01:59:00.349488	1122.1
29.04.2018 01:59:00.449488	1122.3
29.04.2018 01:59:00.549488	1122.3
29.04.2018 01:59:00.649488	1122.3
29.04.2018 01:59:00.749488	1122.5
29.04.2018 01:59:00.849488	1122.6
29.04.2018 01:59:00.949488	1122.6
29.04.2018 01:59:01.049488	1122.3
29.04.2018 01:59:01.149488	1122.1
29.04.2018 01:59:01.249488	1122.2
29.04.2018 01:59:01.349488	1122.2
29.04.2018 01:59:01.449488	1122.4
29.04.2018 01:59:01.549488	1122.2
29.04.2018 01:59:01.649488	1122.2
29.04.2018 01:59:01.749488	1122.4
29.04.2018 01:59:01.849488	1122.4
29.04.2018 01:59:01.949488	1122.9
29.04.2018 01:59:02.049488	1122.4
29.04.2018 01:59:02.149488	1121.6
29.04.2018 01:59:02.249488	1122.2
29.04.2018 01:59:02.349488	1122.4
29.04.2018 01:59:02.449488	1122.3
29.04.2018 01:59:02.549488	1122
29.04.2018 01:59:02.649488	1122.4
29.04.2018 01:59:02.749488	1122.4
29.04.2018 01:59:02.849488	1122.5
29.04.2018 01:59:02.949488	1122.5
29.04.2018 01:59:03.049488	1121.3
29.04.2018 01:59:03.149488	1122.5
29.04.2018 01:59:03.249488	1122.1
29.04.2018 01:59:03.349488	1122.1
29.04.2018 01:59:03.449488	1122.1
29.04.2018 01:59:03.549488	1122.4
29.04.2018 01:59:03.649488	1122.4
29.04.2018 01:59:03.749488	1121.2
29.04.2018 01:59:03.849488	1122.3
29.04.2018 01:59:03.949488	1122.6
29.04.2018 01:59:04.049488	1122
29.04.2018 01:59:04.149488	1122.5
29.04.2018 01:59:04.249488	1122.1
29.04.2018 01:59:04.349488	1122.1
29.04.2018 01:59:04.449488	1122.2
29.04.2018 01:59:04.549488	1121.8
29.04.2018 01:59:04.649488	1122.3
29.04.2018 01:59:04.749488	1121.8
29.04.2018 01:59:04.849488	1122.3
29.04.2018 01:59:04.949488	1121.8
29.04.2018 01:59:05.049488	1122.1
29.04.2018 01:59:05.149488	1122.1
29.04.2018 01:59:05.249488	1122.1
29.04.2018 01:59:05.349488	1122.2
29.04.2018 01:59:05.449488	1122.2
29.04.2018 01:59:05.549488	1122.1
29.04.2018 01:59:05.649488	1122.1
29.04.2018 01:59:05.749488	1122.3
29.04.2018 01:59:05.849488	1121.7
29.04.2018 01:59:05.949488	1122.2
29.04.2018 01:59:06.049488	1121.2
29.04.2018 01:59:06.149488	1122.5
29.04.2018 01:59:06.249488	1121.5
29.04.2018 01:59:06.349488	1121.5
29.04.2018 01:59:06.449488	1122.1
29.04.2018 01:59:06.549488	1122.3
29.04.2018 01:59:06.649488	1122.3
29.04.2018 01:59:06.749488	1122
29.04.2018 01:59:06.849488	1121.9
29.04.2018 01:59:06.949488	1122.8
29.04.2018 01:59:07.049488	1122.4
29.04.2018 01:59:07.149488	1122.2
29.04.2018 01:59:07.249488	1122.2
29.04.2018 01:59:07.349488	1122.4
29.04.2018 01:59:07.449488	1122.2
29.04.2018 01:59:07.549488	1122.1
29.04.2018 01:59:07.649488	1122.1
29.04.2018 01:59:07.749488	1122.1
29.04.2018 01:59:07.849488	1122.5
29.04.2018 01:59:07.949488	1122.1
29.04.2018 01:59:08.049488	1121.8
29.04.2018 01:59:08.149488	1122.2
29.04.2018 01:59:08.249488	1122.2
29.04.2018 01:59:08.349488	1122.2
29.04.2018 01:59:08.449488	1121.9
29.04.2018 01:59:08.549488	1122.2
29.04.2018 01:59:08.649488	1122.3
29.04.2018 01:59:08.749488	1122.4
29.04.2018 01:59:08.849488	1122.4
29.04.2018 01:59:08.949488	1122.5
29.04.2018 01:59:09.049488	1122.3
29.04.2018 01:59:09.149488	1122.3
29.04.2018 01:59:09.249488	1122.4
29.04.2018 01:59:09.349488	1122.4
29.04.2018 01:59:09.449488	1122.1
29.04.2018 01:59:09.549488	1122
29.04.2018 01:59:09.649488	1122.3
29.04.2018 01:59:09.749488	1122.2
29.04.2018 01:59:09.849488	1122.2
29.04.2018 01:59:09.949488	1122.1
29.04.2018 01:59:10.049488	1122.7
29.04.2018 01:59:10.149488	1122
29.04.2018 01:59:10.249488	1122
29.04.2018 01:59:10.349488	1121.5
29.04.2018 01:59:10.449488	1122.2
29.04.2018 01:59:10.549488	1122.3
29.04.2018 01:59:10.649488	1122.4
29.04.2018 01:59:10.749488	1122.3
29.04.2018 01:59:10.849488	1122.9
29.04.2018 01:59:10.949488	1122.2
29.04.2018 01:59:11.049488	1122.1
29.04.2018 01:59:11.149488	1122.1
29.04.2018 01:59:11.249488	1122.2
29.04.2018 01:59:11.349488	1121.9
29.04.2018 01:59:11.449488	1122.2
29.04.2018 01:59:11.549488	1122.2
29.04.2018 01:59:11.649488	1122.1
29.04.2018 01:59:11.749488	1122.1
29.04.2018 01:59:11.849488	1122.5
29.04.2018 01:59:11.949488	1122.8
29.04.2018 01:59:12.049488	1122.8
29.04.2018 01:59:12.149488	1122.7
29.04.2018 01:59:12.249488	1121.7
29.04.2018 01:59:12.349488	1122
29.04.2018 01:59:12.449488	1122
29.04.2018 01:59:12.549488	1122.2
29.04.2018 01:59:12.649488	1122.2
29.04.2018 01:59:12.749488	1122.7
29.04.2018 01:59:12.849488	1122.6
29.04.2018 01:59:12.949488	1122.1
29.04.2018 01:59:13.049488	1122.1
29.04.2018 01:59:13.149488	1122
29.04.2018 01:59:13.249488	1122
29.04.2018 01:59:13.349488	1122.2
29.04.2018 01:59:13.449488	1122.3
29.04.2018 01:59:13.549488	1122.1
29.04.2018 01:59:13.649488	1122.1
29.04.2018 01:59:13.749488	1122.4
29.04.2018 01:59:13.849488	1122
29.04.2018 01:59:13.949488	1122.2
29.04.2018 01:59:14.049488	1122.8
29.04.2018 01:59:14.149488	1122.8
29.04.2018 01:59:14.249488	1122.4
29.04.2018 01:59:14.349488	1122.2
29.04.2018 01:59:14.449488	1122.2
29.04.2018 01:59:14.549488	1122.3
29.04.2018 01:59:14.649488	1122.1
29.04.2018 01:59:14.749488	1122.2
29.04.2018 01:59:14.849488	1122.2
29.04.2018 01:59:14.949488	1123
29.04.2018 01:59:15.049488	1121.9
29.04.2018 01:59:15.149488	1122
29.04.2018 01:59:15.249488	1122.8
29.04.2018 01:59:15.349488	1122.2
29.04.2018 01:59:15.449488	1122.3
29.04.2018 01:59:15.549488	1122.2
29.04.2018 01:59:15.649488	1122.2
29.04.2018 01:59:15.749488	1122.3
29.04.2018 01:59:15.849488	1122
29.04.2018 01:59:15.949488	1122
29.04.2018 01:59:16.049488	1122.3
29.04.2018 01:59:16.149488	1122.1
29.04.2018 01:59:16.249488	1121.9
29.04.2018 01:59:16.349488	1121.8
29.04.2018 01:59:16.449488	1122.6
29.04.2018 01:59:16.549488	1122.1
29.04.2018 01:59:16.649488	1122.1
29.04.2018 01:59:16.749488	1122
29.04.2018 01:59:16.849488	1122
29.04.2018 01:59:16.949488	1122.1
29.04.2018 01:59:17.049488	1122
29.04.2018 01:59:17.149488	1123
29.04.2018 01:59:17.249488	1121.6
29.04.2018 01:59:17.349488	1121.7
29.04.2018 01:59:17.449488	1121.4
29.04.2018 01:59:17.549488	1121.4
29.04.2018 01:59:17.649488	1122.4
29.04.2018 01:59:17.749488	1122.2
29.04.2018 01:59:17.849488	1122.2
29.04.2018 01:59:17.949488	1122.2
29.04.2018 01:59:18.049488	1122
29.04.2018 01:59:18.149488	1122.4
29.04.2018 01:59:18.249488	1121.9
29.04.2018 01:59:18.349488	1121.6
29.04.2018 01:59:18.449488	1121.6
29.04.2018 01:59:18.549488	1122.1
29.04.2018 01:59:18.649488	1121.7
29.04.2018 01:59:18.749488	1122.4
29.04.2018 01:59:18.849488	1122.1
29.04.2018 01:59:18.949488	1122.2
29.04.2018 01:59:19.049488	1122.3
29.04.2018 01:59:19.149488	1122.2
29.04.2018 01:59:19.249488	1122.2
29.04.2018 01:59:19.349488	1122.2
29.04.2018 01:59:19.449488	1122.6
29.04.2018 01:59:19.549488	1121.7
29.04.2018 01:59:19.649488	1122.6
29.04.2018 01:59:19.749488	1122.2
29.04.2018 01:59:19.849488	1122.1
29.04.2018 01:59:19.949488	1122.1
29.04.2018 01:59:20.049488	1122
29.04.2018 01:59:20.149488	1122
29.04.2018 01:59:20.249488	1122.4
29.04.2018 01:59:20.349488	1122
29.04.2018 01:59:20.449488	1122.4
29.04.2018 01:59:20.549488	1122.8
29.04.2018 01:59:20.649488	1122.1
29.04.2018 01:59:20.749488	1122.2
29.04.2018 01:59:20.849488	1122.1
29.04.2018 01:59:20.949488	1122.2
29.04.2018 01:59:21.049488	1122.2
29.04.2018 01:59:21.149488	1121.9
29.04.2018 01:59:21.249488	1122.9
29.04.2018 01:59:21.349488	1122.2
29.04.2018 01:59:21.449488	1122.8
29.04.2018 01:59:21.549488	1121.6
29.04.2018 01:59:21.649488	1122.3
29.04.2018 01:59:21.749488	1122.2
29.04.2018 01:59:21.849488	1122.3
29.04.2018 01:59:21.949488	1122.3
29.04.2018 01:59:22.049488	1121.7
29.04.2018 01:59:22.149488	1123
29.04.2018 01:59:22.249488	1121.8
29.04.2018 01:59:22.349488	1122.9
29.04.2018 01:59:22.449488	1122.1
29.04.2018 01:59:22.549488	1122.4
29.04.2018 01:59:22.649488	1122.1
29.04.2018 01:59:22.749488	1122.2
29.04.2018 01:59:22.849488	1122.2
29.04.2018 01:59:22.949488	1122
29.04.2018 01:59:23.049488	1121.8
29.04.2018 01:59:23.149488	1122.8
29.04.2018 01:59:23.249488	1122.2
29.04.2018 01:59:23.349488	1122.5
29.04.2018 01:59:23.449488	1122.2
29.04.2018 01:59:23.549488	1121.9
29.04.2018 01:59:23.649488	1122.3
29.04.2018 01:59:23.749488	1122.3
29.04.2018 01:59:23.849488	1122
29.04.2018 01:59:23.949488	1122.2
29.04.2018 01:59:24.049488	1122.1
29.04.2018 01:59:24.149488	1121.6
29.04.2018 01:59:24.249488	1122.1
29.04.2018 01:59:24.349488	1122.4
29.04.2018 01:59:24.449488	1121.6
29.04.2018 01:59:24.549488	1122.3
29.04.2018 01:59:24.649488	1122.3
29.04.2018 01:59:24.749488	1121.9
29.04.2018 01:59:24.849488	1122.2
29.04.2018 01:59:24.949488	1122.4
29.04.2018 01:59:25.049488	1122.2
29.04.2018 01:59:25.149488	1121.8
29.04.2018 01:59:25.249488	1122.1
29.04.2018 01:59:25.349488	1123
29.04.2018 01:59:25.449488	1121.3
29.04.2018 01:59:25.549488	1121.3
29.04.2018 01:59:25.649488	1122.1
29.04.2018 01:59:25.749488	1122.2
29.04.2018 01:59:25.849488	1122.1
29.04.2018 01:59:25.949488	1122.3
29.04.2018 01:59:26.049488	1121.8
29.04.2018 01:59:26.149488	1121.9
29.04.2018 01:59:26.249488	1122.3
29.04.2018 01:59:26.349488	1122.3
29.04.2018 01:59:26.449488	1122.1
29.04.2018 01:59:26.549488	1122.1
29.04.2018 01:59:26.649488	1122.1
29.04.2018 01:59:26.749488	1122.1
29.04.2018 01:59:26.849488	1122.1
29.04.2018 01:59:26.949488	1122.2
29.04.2018 01:59:27.049488	1122.6
29.04.2018 01:59:27.149488	1122.1
29.04.2018 01:59:27.249488	1122.4
29.04.2018 01:59:27.349488	1122.5
29.04.2018 01:59:27.449488	1122.2
29.04.2018 01:59:27.549488	1122.2
29.04.2018 01:59:27.649488	1122.2
29.04.2018 01:59:27.749488	1122.1
29.04.2018 01:59:27.849488	1122.1
29.04.2018 01:59:27.949488	1122.7
29.04.2018 01:59:28.049488	1122
29.04.2018 01:59:28.149488	1122.5
29.04.2018 01:59:28.249488	1122.1
29.04.2018 01:59:28.349488	1122.2
29.04.2018 01:59:28.449488	1122
29.04.2018 01:59:28.549488	1122.2
29.04.2018 01:59:28.649488	1122.2
29.04.2018 01:59:28.749488	1122.2
29.04.2018 01:59:28.849488	1122
29.04.2018 01:59:28.949488	1122
29.04.2018 01:59:29.049488	1122.3
29.04.2018 01:59:29.149488	1122.7
29.04.2018 01:59:29.249488	1122
29.04.2018 01:59:29.349488	1122.4
29.04.2018 01:59:29.449488	1121.5
29.04.2018 01:59:29.549488	1121.5
29.04.2018 01:59:29.649488	1122.2
29.04.2018 01:59:29.749488	1122.1
29.04.2018 01:59:29.849488	1122.3
29.04.2018 01:59:29.949488	1122.1
29.04.2018 01:59:30.049488	1122.2
29.04.2018 01:59:30.149488	1121.6
29.04.2018 01:59:30.249488	1122.5
29.04.2018 01:59:30.349488	1121.9
29.04.2018 01:59:30.449488	1121.9
29.04.2018 01:59:30.549488	1122.6
29.04.2018 01:59:30.649488	1122.6
29.04.2018 01:59:30.749488	1122.3
29.04.2018 01:59:30.849488	1122.1
29.04.2018 01:59:30.949488	1122.3
29.04.2018 01:59:31.049488	1122.1
29.04.2018 01:59:31.149488	1122.2
29.04.2018 01:59:31.249488	1122
29.04.2018 01:59:31.349488	1122
29.04.2018 01:59:31.449488	1122.1
29.04.2018 01:59:31.549488	1122
29.04.2018 01:59:31.649488	1122.4
29.04.2018 01:59:31.749488	1122.1
29.04.2018 01:59:31.849488	1122.2
29.04.2018 01:59:31.949488	1122.1
29.04.2018 01:59:32.049488	1121.8
29.04.2018 01:59:32.149488	1122.1
29.04.2018 01:59:32.249488	1122.1
29.04.2018 01:59:32.349488	1122.2
29.04.2018 01:59:32.449488	1122.2
29.04.2018 01:59:32.549488	1122.3
29.04.2018 01:59:32.649488	1122.1
29.04.2018 01:59:32.749488	1122.2
29.04.2018 01:59:32.849488	1122.2
29.04.2018 01:59:32.949488	1122.2
29.04.2018 01:59:33.049488	1122.1
29.04.2018 01:59:33.149488	1122.1
29.04.2018 01:59:33.249488	1121.4
29.04.2018 01:59:33.349488	1122.4
29.04.2018 01:59:33.449488	1122.3
29.04.2018 01:59:33.549488	1122.5
29.04.2018 01:59:33.649488	1122.2
29.04.2018 01:59:33.749488	1122.2
29.04.2018 01:59:33.849488	1121.7
29.04.2018 01:59:33.949488	1122
29.04.2018 01:59:34.049488	1122
29.04.2018 01:59:34.149488	1122.1
29.04.2018 01:59:34.249488	1122.2
29.04.2018 01:59:34.349488	1121.7
29.04.2018 01:59:34.449488	1122.4
29.04.2018 01:59:34.549488	1122.4
29.04.2018 01:59:34.649488	1122.3
29.04.2018 01:59:34.749488	1122.1
29.04.2018 01:59:34.849488	1122
29.04.2018 01:59:34.949488	1122.2
29.04.2018 01:59:35.049488	1122.3
29.04.2018 01:59:35.149488	1122.3
29.04.2018 01:59:35.249488	1121.8
29.04.2018 01:59:35.349488	1122
29.04.2018 01:59:35.449488	1122.4
29.04.2018 01:59:35.549488	1121.6
29.04.2018 01:59:35.649488	1122.1
29.04.2018 01:59:35.749488	1122
29.04.2018 01:59:35.849488	1122.3
29.04.2018 01:59:35.949488	1122
29.04.2018 01:59:36.049488	1122
29.04.2018 01:59:36.149488	1122.3
29.04.2018 01:59:36.249488	1122.3
29.04.2018 01:59:36.349488	1122.5
29.04.2018 01:59:36.449488	1121.6
29.04.2018 01:59:36.549488	1122.1
29.04.2018 01:59:36.649488	1122.9
29.04.2018 01:59:36.749488	1122.2
29.04.2018 01:59:36.849488	1122.1
29.04.2018 01:59:36.949488	1122
29.04.2018 01:59:37.049488	1122
29.04.2018 01:59:37.149488	1122.1
29.04.2018 01:59:37.249488	1122
29.04.2018 01:59:37.349488	1122
29.04.2018 01:59:37.449488	1122.3
29.04.2018 01:59:37.549488	1121.7
29.04.2018 01:59:37.649488	1122.8
29.04.2018 01:59:37.749488	1122.3
29.04.2018 01:59:37.849488	1121.9
29.04.2018 01:59:37.949488	1121.9
29.04.2018 01:59:38.049488	1122.1
29.04.2018 01:59:38.149488	1122.2
29.04.2018 01:59:38.249488	1122
29.04.2018 01:59:38.349488	1122
29.04.2018 01:59:38.449488	1122.1
29.04.2018 01:59:38.549488	1121.9
29.04.2018 01:59:38.649488	1122.4
29.04.2018 01:59:38.749488	1121.4
29.04.2018 01:59:38.849488	1122.4
29.04.2018 01:59:38.949488	1121.8
29.04.2018 01:59:39.049488	1121.8
29.04.2018 01:59:39.149488	1122.1
29.04.2018 01:59:39.249488	1122.1
29.04.2018 01:59:39.349488	1122.2
29.04.2018 01:59:39.449488	1122.2
29.04.2018 01:59:39.549488	1122.2
29.04.2018 01:59:39.649488	1122.2
29.04.2018 01:59:39.749488	1122.3
29.04.2018 01:59:39.849488	1122.8
29.04.2018 01:59:39.949488	1121.6
29.04.2018 01:59:40.049488	1121.6
29.04.2018 01:59:40.149488	1122
29.04.2018 01:59:40.249488	1122
29.04.2018 01:59:40.349488	1122.2
29.04.2018 01:59:40.449488	1122.3
29.04.2018 01:59:40.549488	1122
29.04.2018 01:59:40.649488	1122.1
29.04.2018 01:59:40.749488	1122.1
29.04.2018 01:59:40.849488	1122.5
29.04.2018 01:59:40.949488	1122.5
29.04.2018 01:59:41.049488	1122.1
29.04.2018 01:59:41.149488	1122.1
29.04.2018 01:59:41.249488	1122.6
29.04.2018 01:59:41.349488	1121.8
29.04.2018 01:59:41.449488	1122.3
29.04.2018 01:59:41.549488	1122
29.04.2018 01:59:41.649488	1122.1
29.04.2018 01:59:41.749488	1122.2
29.04.2018 01:59:41.849488	1122.2
29.04.2018 01:59:41.949488	1121.8
29.04.2018 01:59:42.049488	1122.3
29.04.2018 01:59:42.149488	1122
29.04.2018 01:59:42.249488	1122.4
29.04.2018 01:59:42.349488	1122.6
29.04.2018 01:59:42.449488	1122.3
29.04.2018 01:59:42.549488	1122.1
29.04.2018 01:59:42.649488	1122.2
29.04.2018 01:59:42.749488	1122.2
29.04.2018 01:59:42.849488	1122.2
29.04.2018 01:59:42.949488	1122.4
29.04.2018 01:59:43.049488	1122
29.04.2018 01:59:43.149488	1122.2
29.04.2018 01:59:43.249488	1122.5
29.04.2018 01:59:43.349488	1121.1
29.04.2018 01:59:43.449488	1122
29.04.2018 01:59:43.549488	1122.2
29.04.2018 01:59:43.649488	1122.2
29.04.2018 01:59:43.749488	1122.2
29.04.2018 01:59:43.849488	1122.2
29.04.2018 01:59:43.949488	1122.1
29.04.2018 01:59:44.049488	1121.9
29.04.2018 01:59:44.149488	1121.3
29.04.2018 01:59:44.249488	1122
29.04.2018 01:59:44.349488	1122.7
29.04.2018 01:59:44.449488	1122.5
29.04.2018 01:59:44.549488	1122.5
29.04.2018 01:59:44.649488	1122
29.04.2018 01:59:44.749488	1122
29.04.2018 01:59:44.849488	1122.1
29.04.2018 01:59:44.949488	1122
29.04.2018 01:59:45.049488	1121.9
29.04.2018 01:59:45.149488	1122.6
29.04.2018 01:59:45.249488	1122.3
29.04.2018 01:59:45.349488	1122.5
29.04.2018 01:59:45.449488	1122.5
29.04.2018 01:59:45.549488	1122.6
29.04.2018 01:59:45.649488	1122.2
29.04.2018 01:59:45.749488	1122
29.04.2018 01:59:45.849488	1122.2
29.04.2018 01:59:45.949488	1122.4
29.04.2018 01:59:46.049488	1122.3
29.04.2018 01:59:46.149488	1122.1
29.04.2018 01:59:46.249488	1122.4
29.04.2018 01:59:46.349488	1122.4
29.04.2018 01:59:46.449488	1122.9
29.04.2018 01:59:46.549488	1122.9
29.04.2018 01:59:46.649488	1122.2
29.04.2018 01:59:46.749488	1122.2
29.04.2018 01:59:46.849488	1122.1
29.04.2018 01:59:46.949488	1122.1
29.04.2018 01:59:47.049488	1122
29.04.2018 01:59:47.149488	1122
29.04.2018 01:59:47.249488	1121.9
29.04.2018 01:59:47.349488	1122.4
29.04.2018 01:59:47.449488	1122.4
29.04.2018 01:59:47.549488	1121.9
29.04.2018 01:59:47.649488	1122.4
29.04.2018 01:59:47.749488	1122
29.04.2018 01:59:47.849488	1122.2
29.04.2018 01:59:47.949488	1122.1
29.04.2018 01:59:48.049488	1122.2
29.04.2018 01:59:48.149488	1121.9
29.04.2018 01:59:48.249488	1121.9
29.04.2018 01:59:48.349488	1121.9
29.04.2018 01:59:48.449488	1122
29.04.2018 01:59:48.549488	1122.6
29.04.2018 01:59:48.649488	1122.3
29.04.2018 01:59:48.749488	1121.2
29.04.2018 01:59:48.849488	1122
29.04.2018 01:59:48.949488	1122
29.04.2018 01:59:49.049488	1122.2
29.04.2018 01:59:49.149488	1122.1
29.04.2018 01:59:49.249488	1122.1
29.04.2018 01:59:49.349488	1122.1
29.04.2018 01:59:49.449488	1122.2
29.04.2018 01:59:49.549488	1122.4
29.04.2018 01:59:49.649488	1122.6
29.04.2018 01:59:49.749488	1122.3
29.04.2018 01:59:49.849488	1122.2
29.04.2018 01:59:49.949488	1122.2
29.04.2018 01:59:50.049488	1122.1
29.04.2018 01:59:50.149488	1122.1
29.04.2018 01:59:50.249488	1121.9
29.04.2018 01:59:50.349488	1122
29.04.2018 01:59:50.449488	1122.5
29.04.2018 01:59:50.549488	1122
29.04.2018 01:59:50.649488	1122.8
29.04.2018 01:59:50.749488	1122.3
29.04.2018 01:59:50.849488	1122.3
29.04.2018 01:59:50.949488	1122.4
29.04.2018 01:59:51.049488	1122.4
29.04.2018 01:59:51.149488	1122.2
29.04.2018 01:59:51.249488	1122.2
29.04.2018 01:59:51.349488	1121.9
29.04.2018 01:59:51.449488	1122.4
29.04.2018 01:59:51.549488	1121.9
29.04.2018 01:59:51.649488	1122.2
29.04.2018 01:59:51.749488	1122.4
29.04.2018 01:59:51.849488	1121.9
29.04.2018 01:59:51.949488	1122.1
29.04.2018 01:59:52.049488	1122.1
29.04.2018 01:59:52.149488	1122.2
29.04.2018 01:59:52.249488	1122.2
29.04.2018 01:59:52.349488	1122
29.04.2018 01:59:52.449488	1122
29.04.2018 01:59:52.549488	1122.2
29.04.2018 01:59:52.649488	1121.5
29.04.2018 01:59:52.749488	1122.4
29.04.2018 01:59:52.849488	1122.5
29.04.2018 01:59:52.949488	1122.5
29.04.2018 01:59:53.049488	1122
29.04.2018 01:59:53.149488	1122
29.04.2018 01:59:53.249488	1122.1
29.04.2018 01:59:53.349488	1122.1
29.04.2018 01:59:53.449488	1122.2
29.04.2018 01:59:53.549488	1122.3
29.04.2018 01:59:53.649488	1122.5
29.04.2018 01:59:53.749488	1122.3
29.04.2018 01:59:53.849488	1122
29.04.2018 01:59:53.949488	1122.5
29.04.2018 01:59:54.049488	1122.5
29.04.2018 01:59:54.149488	1122.1
29.04.2018 01:59:54.249488	1122.2
29.04.2018 01:59:54.349488	1122
29.04.2018 01:59:54.449488	1122.2
29.04.2018 01:59:54.549488	1122.1
29.04.2018 01:59:54.649488	1121.8
29.04.2018 01:59:54.749488	1120.8
29.04.2018 01:59:54.849488	1122.3
29.04.2018 01:59:54.949488	1122
29.04.2018 01:59:55.049488	1122
29.04.2018 01:59:55.149488	1121.9
29.04.2018 01:59:55.249488	1121.9
29.04.2018 01:59:55.349488	1122
29.04.2018 01:59:55.449488	1122
29.04.2018 01:59:55.549488	1122.1
29.04.2018 01:59:55.649488	1122.3
29.04.2018 01:59:55.749488	1122.2
29.04.2018 01:59:55.849488	1121.9
29.04.2018 01:59:55.949488	1121.9
29.04.2018 01:59:56.049488	1122
29.04.2018 01:59:56.149488	1122
29.04.2018 01:59:56.249488	1122
29.04.2018 01:59:56.349488	1122.5
29.04.2018 01:59:56.449488	1122.2
29.04.2018 01:59:56.549488	1122
29.04.2018 01:59:56.649488	1122.1
29.04.2018 01:59:56.749488	1122.1
29.04.2018 01:59:56.849488	1122.2
29.04.2018 01:59:56.949488	1122.5
29.04.2018 01:59:57.049488	1122.5
29.04.2018 01:59:57.149488	1122.4
29.04.2018 01:59:57.249488	1121.8
29.04.2018 01:59:57.349488	1122.3
29.04.2018 01:59:57.449488	1122.3
29.04.2018 01:59:57.549488	1122.2
29.04.2018 01:59:57.649488	1122.3
29.04.2018 01:59:57.749488	1122.3
29.04.2018 01:59:57.849488	1122.1
29.04.2018 01:59:57.949488	1122.1
29.04.2018 01:59:58.049488	1122.2
29.04.2018 01:59:58.149488	1122.1
29.04.2018 01:59:58.249488	1122.7
29.04.2018 01:59:58.349488	1122.8
29.04.2018 01:59:58.449488	1122
29.04.2018 01:59:58.549488	1122.2
29.04.2018 01:59:58.649488	1122.1
29.04.2018 01:59:58.749488	1122.1
29.04.2018 01:59:58.849488	1122.1
29.04.2018 01:59:58.949488	1122
29.04.2018 01:59:59.049488	1121.6
29.04.2018 01:59:59.149488	1121.7
29.04.2018 01:59:59.249488	1122.4
29.04.2018 01:59:59.349488	1122.6
29.04.2018 01:59:59.449488	1121.7
29.04.2018 01:59:59.549488	1121.7
29.04.2018 01:59:59.649488	1122
29.04.2018 01:59:59.749488	1122
29.04.2018 01:59:59.849488	1122.1
29.04.2018 01:59:59.949488	1122.1
29.04.2018 02:00:00.049488	1122
29.04.2018 02:00:00.149488	1121.9
29.04.2018 02:00:00.249488	1121.5
29.04.2018 02:00:00.349488	1122.3
29.04.2018 02:00:00.449488	1122.9
29.04.2018 02:00:00.549488	1121.9
29.04.2018 02:00:00.649488	1121.9
29.04.2018 02:00:00.749488	1121.8
29.04.2018 02:00:00.849488	1122.1
29.04.2018 02:00:00.949488	1122.1
29.04.2018 02:00:01.049488	1122.2
29.04.2018 02:00:01.149488	1121.6
29.04.2018 02:00:01.249488	1122.2
29.04.2018 02:00:01.349488	1122.6
29.04.2018 02:00:01.449488	1121.9
29.04.2018 02:00:01.549488	1122.1
29.04.2018 02:00:01.649488	1122.1
29.04.2018 02:00:01.749488	1122
29.04.2018 02:00:01.849488	1122
29.04.2018 02:00:01.949488	1121.9
29.04.2018 02:00:02.049488	1122.1
29.04.2018 02:00:02.149488	1122.3
29.04.2018 02:00:02.249488	1121.9
29.04.2018 02:00:02.349488	1122.1
29.04.2018 02:00:02.449488	1122.1
29.04.2018 02:00:02.549488	1122
